customer_id,account_age_days,monthly_minutes,monthly_data_gb,monthly_calls,support_calls,support_tickets,payment_delays,late_payments,service_plan,contract_length,satisfaction_score,usage_trend,customer_value,churn_probability,churned
CUST_000029,327,287.27942770058087,100.0,15,0,0,4,2,Basic,36,3.4478277107906807,-0.21708929889317388,106.2062198779649,0.01424997477860022,0
CUST_000030,17,613.3341414668033,100.0,19,3,0,11,1,Basic,1,2.9990004731781426,-0.010252043896639028,135.12341887846173,0.0,0
CUST_000031,341,108.56429138461209,100.0,17,4,1,7,2,Enterprise,1,1.4432746831541199,-0.16816771700598343,68.68917597000241,0.26223558377179396,0
CUST_000032,68,257.0688325267629,9.7484176589022,21,2,0,7,0,Premium,12,3.0078560923818776,-0.02772617394827605,54.85965300594617,0.0,0
CUST_000033,24,344.83057183180443,35.56115000286513,15,0,1,0,1,Premium,12,2.391639585186393,0.22316061570988835,69.18002803647694,0.44343532250718176,0
CUST_000034,1085,426.0192298785382,9.083797888268196,14,0,3,2,2,Basic,1,2.443355592776539,-0.09932939697211175,64.37737785975331,0.5336548044214234,0
CUST_000035,1230,281.7875009697797,16.515595607042332,8,1,1,1,0,Basic,24,1.8727504990832262,0.06599744217753137,46.7640528913314,0.4107541904160097,0
CUST_000036,603,182.43204157336973,13.22187978178623,13,1,3,1,0,Basic,24,3.6159580344435898,0.07094864929447656,53.613724392665986,0.031946229606340644,0
CUST_000037,132,126.20755624599435,100.0,12,2,4,4,1,Premium,24,1.4672320633649587,-0.09784369418932302,69.69307625824904,0.17323232230743396,0
CUST_000038,37,262.14954056117756,22.28180267729989,17,0,0,2,2,Basic,24,4.431226411612865,-0.22077779690101668,75.06811951089635,0.0,0
CUST_000039,420,103.78161031194912,96.38777070804144,15,0,1,4,3,Premium,24,2.416279397595611,-0.1575550069813382,75.73484036117175,0.13027038508122676,0
CUST_000040,211,23.63951350955993,60.589456306049286,20,1,3,2,2,Premium,12,4.339777310022179,0.20975557546052304,70.05645260420243,0.0,0
CUST_000041,47,346.9733040195709,100.0,17,2,0,1,2,Premium,24,2.933456258910131,0.23472501149263517,107.4318929910584,0.10610354048659323,0
CUST_000042,249,504.28817117014984,7.542515724689759,23,1,0,0,1,Basic,24,2.919110786015242,-0.34133829938054133,77.99118283951229,0.0,0
CUST_000043,12,36.95326667855905,100.0,18,4,2,11,0,Premium,36,1.5960700955331042,-0.07829680031640254,63.256027623186945,0.3347695830177617,0
CUST_000044,876,109.09460441760368,100.0,22,2,1,0,0,Premium,12,4.22390979836005,-0.22587656073070045,97.54855842536087,0.09788338948935661,0
CUST_000045,109,401.5465266756598,12.511161450964025,18,3,0,0,1,Basic,1,1.517948509328571,0.23998572891484227,55.1897184863337,0.13758993220219615,0
CUST_000046,396,1269.0151114117323,90.66154947971603,14,2,2,8,1,Basic,24,4.146797230230995,-0.14136091193397027,206.5002581833412,0.18455654253792764,0
CUST_000047,136,248.7964186182718,46.34646228653257,18,3,2,28,0,Premium,24,4.460055569371747,0.6602771452714103,86.25342869881094,0.3157320387431268,0
CUST_000048,267,136.67387957514714,26.37782618651105,12,0,3,6,1,Basic,12,3.0889701164179026,0.06536921696911585,50.14600221494926,0.05138927177604261,0
CUST_000049,288,211.3853660624826,14.527806650590774,15,4,1,0,2,Basic,24,4.741553236233377,0.3545989362669666,68.81797229387743,0.09240945305360726,0
CUST_000050,74,735.0225178826265,16.13338211248132,13,2,2,1,1,Basic,1,3.0283817137536078,-0.3043832480410098,104.45275998203938,0.09710763032750698,0
CUST_000051,1274,145.94482753612436,100.0,18,2,0,17,2,Basic,36,1.4340513913573296,0.0035166447257596947,72.53499666718574,0.6292639886589814,0
CUST_000052,544,129.10762962583271,33.138071538735495,16,1,1,8,2,Enterprise,12,3.094969313080624,0.18485192951106708,53.62949186275726,0.14282779528925693,0
CUST_000053,1023,166.3019616955985,72.39447624564868,17,2,0,4,2,Premium,1,3.159816256690486,-0.30999007254654004,77.82559685928905,0.05473396513825463,0
CUST_000054,822,114.12988174169631,15.015764536674508,20,1,0,1,4,Premium,1,3.8596311748804912,0.006102813543173183,51.5171821913118,0.44618112051953984,0
CUST_000055,332,269.9228703440498,15.182554732840623,12,1,1,0,1,Enterprise,12,3.480884137370619,0.3155577096601609,61.79240577453149,0.132164280125006,0
CUST_000056,930,897.6163651988624,97.70813388322674,15,0,1,0,1,Premium,1,2.8501575775042696,-0.09823500237704572,160.1172792365423,0.0,0
CUST_000057,33,316.861071795315,8.588497332013162,13,3,0,4,2,Premium,24,3.1153055406377614,-0.25552575137178757,59.7334112519157,0.04379633459741576,0
CUST_000058,79,199.95997035665206,21.86279277909496,9,5,1,0,1,Basic,36,3.023714384563643,0.5408878366417553,52.96453727084912,0.07246049784433548,0
CUST_000059,16,193.7465738781513,34.26167597771115,11,2,0,25,2,Premium,12,4.423001164482196,-0.3515235904938896,72.93550702149267,0.029155863411555738,0
CUST_000060,143,70.06667950764103,37.01682732555728,12,1,1,1,1,Basic,24,3.278375998087149,0.04676718851447622,50.69884159441423,0.028182008601658367,0
CUST_000061,179,495.95630184147046,27.685441986494343,18,0,0,6,1,Basic,1,2.326566388212998,-0.21248290150104202,80.3040150595242,0.2206294019640361,0
CUST_000062,115,229.91972870813532,49.19636708793803,12,1,0,0,0,Basic,12,4.5276202168086535,-0.28105027165726565,85.26635858286909,0.039680628159123654,0
CUST_000063,644,211.79441616997548,66.21160540545775,16,2,0,3,4,Basic,12,1.943843979331823,0.2224971248109778,66.92368411304466,0.6905000703589249,0
CUST_000064,161,2000.0,69.03665155035702,15,0,3,0,2,Basic,12,4.066578297367204,-0.06166077349876137,268.1841087488506,0.0,0
CUST_000065,120,310.7542250794847,12.356672385798454,16,2,0,7,2,Basic,24,2.8417845355367595,0.12176593962590931,58.8716040562153,0.1109663663601451,0
CUST_000066,285,134.09750169148936,24.924341645310626,15,1,2,4,2,Premium,12,2.3693235320767907,-0.6765437163375583,42.56515631257216,0.45816349760104946,0
CUST_000067,55,173.97540228366688,100.0,19,1,1,0,0,Basic,36,3.9019507355061727,0.15093593458861806,100.21704758342841,0.026996379402158283,0
CUST_000068,591,613.240117076818,81.01604225341066,10,5,0,9,0,Premium,24,3.0741191457394903,-0.21617877354489995,124.57322429178204,0.13140476234840984,0
CUST_000069,28,267.90068364943016,8.390839277229027,13,0,4,3,2,Premium,24,3.9014348659678593,-0.5636555853474806,62.59983666323612,0.10833055056168188,0
CUST_000070,1581,77.43025667680836,47.062659767673885,15,2,0,12,1,Premium,36,3.2914240168972646,0.5654218664361527,57.188595720490426,0.10080492479728274,0
CUST_000071,540,510.4961763976228,4.580346959587223,22,0,1,12,0,Basic,36,2.6747950225958776,0.18030405794838814,74.48774134551466,0.0,0
CUST_000072,80,143.37803329068655,34.70677462546531,12,0,2,12,1,Enterprise,24,2.573087453191943,0.06818322380387938,49.822065173720745,0.0,0
CUST_000073,2,1095.1408027540874,100.0,14,0,2,0,1,Basic,12,3.075838231233078,0.3748256549219597,183.07246258773952,0.21560852079064574,0
CUST_000074,616,580.5862985713492,12.834120427155131,14,3,1,0,1,Premium,12,2.6014631422494245,0.0742707844165608,83.29032149320673,0.04567758840702796,0
CUST_000075,447,171.08191612628335,14.377679287143135,12,4,2,21,1,Premium,24,2.258944254540406,-0.2395842030430818,39.28647380160396,0.5313592676622206,0
CUST_000076,476,681.8523163058287,71.0959079404574,10,4,0,3,2,Basic,24,2.6331036827820338,-0.05249028314471315,122.06422242863191,0.05240873339314603,0
CUST_000077,538,258.34203097839134,7.0794660258970525,16,1,3,1,2,Basic,36,1.8421488839983196,-0.2035098639576157,40.99542495077086,0.3430259627582466,0
CUST_000078,28,484.064876504185,17.588494560344227,23,2,2,7,0,Basic,12,2.067534000500518,-0.15010586784741284,72.4760749355958,0.11741864610148167,0
CUST_000079,162,360.6061097214892,60.12592648263226,10,2,2,1,1,Enterprise,12,2.1436771546217877,-0.3773110997577724,79.56034575968292,0.5296760820522207,0
CUST_000080,44,124.32693593018546,17.56159037767415,20,1,3,6,1,Premium,12,2.1849579503728362,-0.2910061727400958,37.06306828558399,0.15356304748613553,0
CUST_000081,725,146.2269890854358,26.154728930107296,23,3,1,9,3,Enterprise,36,2.4502803582204793,0.2683756598006026,46.802866955802024,0.47325942660262815,0
CUST_000082,356,557.782250456952,69.69898186807053,13,3,2,7,1,Basic,1,3.833646935030344,0.09962263164097436,121.56418533003392,0.061801536502225154,0
CUST_000083,146,187.2004062752237,50.478428344992544,16,2,0,1,1,Basic,12,1.4939244244444472,-0.15090391575945256,52.09849904446312,0.31807790181344714,0
CUST_000084,23,177.16495175345625,43.242265987767176,17,1,3,2,1,Basic,12,1.9217916652853178,-0.30840955933894054,51.95554482208239,0.26945150239233584,0
CUST_000085,135,113.96620265727083,23.591293411708627,10,3,2,2,1,Enterprise,1,2.7390635887627157,-0.1216190936423799,42.58290285920855,0.2605160551093298,0
CUST_000086,143,343.39426664537467,47.945316182175,12,0,2,3,3,Basic,12,2.6455497926780005,-0.5051549408901206,77.16758268240497,0.26044895601744267,0
CUST_000087,477,1274.1313552315044,29.261343776115602,13,3,0,0,3,Basic,24,2.2216958220268825,0.03798917982730577,156.86076563147705,0.3017688064918399,0
CUST_000088,370,104.16473836037284,52.342340321517696,6,2,2,3,1,Enterprise,1,4.194924376762767,0.2836414445977694,69.73688776442381,0.0,0
CUST_000089,796,249.47920507822388,20.147253469958827,18,1,2,3,1,Premium,24,2.301007019308793,0.7100917980177069,51.63161743588974,0.23448517312529144,0
CUST_000090,233,757.3128501363979,27.58938302252361,12,3,1,3,0,Premium,36,4.118557651831814,-0.3309776167692355,123.11155304321974,0.0050610847172214415,0
CUST_000091,46,229.58811220708304,12.305449431166492,17,3,1,8,2,Basic,36,2.0943704527035036,0.27114073378518266,43.45524046332659,0.20693969683387564,0
CUST_000092,455,351.3902527373113,31.97621643299817,19,2,1,3,2,Basic,24,3.747328692003192,-0.21216343370936272,82.40042041026213,0.0679651047944746,0
CUST_000093,522,104.59389424229599,14.716938897926996,11,3,1,1,1,Enterprise,24,4.203819222518595,-0.3385368870153037,52.056051098379044,0.0,0
CUST_000094,300,344.6900742455757,10.869422260776071,15,2,0,5,0,Premium,12,2.881901664509617,-0.338669438656793,61.72273520004178,0.10049555144458243,0
CUST_000095,537,210.668242989608,42.89096286242559,17,1,3,7,3,Basic,36,3.1054925906748636,0.042220717928090054,66.96723163692224,0.09825873813112868,0
CUST_000096,248,538.3904263711979,40.965890271863714,14,3,1,1,1,Basic,12,2.272240051027328,-0.2792380871079808,89.84438828332495,0.29445643208758077,0
CUST_000097,269,632.6446190920302,72.44833846393004,13,1,2,5,1,Basic,12,4.099083324267469,-0.18205373138804548,133.07946438384272,0.058030222985497704,0
CUST_000098,203,1942.3442786842904,21.5176694054356,18,2,1,0,0,Premium,1,4.180037344275558,-0.13212039922117857,240.39363601390244,0.06303639095267981,0
CUST_000099,9,389.0494819833519,49.8018856034431,16,2,3,2,1,Basic,12,3.938909435856673,-0.2219903519696732,96.39498535862347,0.0,0
CUST_000100,41,317.5505611166645,57.443253926498,10,4,5,11,2,Premium,1,3.000453903944401,-0.24377536580974374,82.48122211435945,0.17316929886536242,0
CUST_000101,11,285.8615038507837,51.664650650990126,11,1,2,12,1,Premium,24,2.256521807025684,-0.7287479287555426,69.18369378083027,0.47442562857128456,0
CUST_000102,369,184.46633224121325,14.502866465978913,15,1,1,4,1,Premium,24,2.1027751663225063,0.0260859870335607,39.725818120335845,0.36955735134157003,0
CUST_000103,137,320.79011911983184,38.45018403442658,23,2,1,6,0,Basic,24,1.4487859210067295,0.020301446867535572,60.391963139263765,0.3723623511052824,0
CUST_000104,259,193.1909101751607,47.66227936464873,18,3,1,9,1,Premium,12,1.388789077859312,-0.23920345492065354,50.638121478433554,0.05104629084645912,0
CUST_000105,869,279.994169857702,33.3540254060368,9,1,0,15,3,Premium,36,3.7914098531636515,0.10811528111651132,74.39052822042511,0.0,0
CUST_000106,104,702.1015337132629,4.1104081971957065,10,1,0,3,1,Basic,1,2.6642173876988693,0.4190722596197058,90.90753134691285,0.0840368820426056,0
CUST_000107,192,109.37320660360248,38.88037497535088,13,2,2,4,3,Enterprise,12,1.9778943456822793,0.00707394985028512,42.75645160485848,0.3062252459435203,0
CUST_000108,514,609.0515121251913,100.0,10,1,1,2,3,Basic,24,3.909678525658488,0.3990773337468683,142.001936469104,0.06889693363380699,0
CUST_000109,94,701.8305926360182,23.102959616402398,19,2,2,0,3,Premium,36,1.943358538059015,0.671439576128136,94.96812445239316,0.3092366561445184,0
CUST_000110,29,222.6375645965509,15.98935042422257,19,2,5,2,3,Basic,12,1.7897765701707495,0.759157406736082,41.95619737347387,0.4229381793803145,0
CUST_000111,124,44.81379789783663,48.103193109027,13,1,4,7,0,Premium,24,2.8518260675790676,-0.3564708259530003,49.65123702008785,0.011403388844441066,0
CUST_000112,64,150.4667922475726,45.257943896725486,12,1,0,8,3,Premium,24,3.2822680527294885,-0.35491890192560105,62.898331700414886,0.14240890967804762,0
CUST_000113,969,690.6240694129777,100.0,15,2,0,11,0,Basic,36,3.2293603038544894,-0.13332899901771336,144.35600997984267,0.0,0
CUST_000114,602,240.25612700822194,9.413377765634616,8,1,2,0,0,Premium,1,3.286725567805564,0.038614560377952196,53.19955726169515,0.0,0
CUST_000115,366,110.00856365421102,68.81214479712898,11,2,2,3,0,Premium,12,3.06028406097196,0.47599559995307417,68.2097693737052,0.0,0
CUST_000116,748,163.39654912509533,59.765110919252535,11,2,2,0,1,Premium,12,2.516552395506082,0.18817236632728648,63.58773432719663,0.03886360640622653,0
CUST_000117,594,479.38115956831433,28.727460094939058,23,3,1,1,1,Basic,1,2.7419860887171916,-0.36098613890174996,84.32170689147287,0.0,0
CUST_000118,75,378.94340037911536,46.46444135059243,13,3,1,11,1,Basic,12,2.2910801031801693,-0.1834972225422985,76.63736174500944,0.2770485812906363,0
CUST_000119,814,202.11853266274358,92.70825150398473,6,2,2,3,0,Premium,36,3.003404409860505,-0.01260006238965434,87.80002311687177,0.0,0
CUST_000120,282,182.4617333108908,79.22685978524599,17,4,1,7,1,Basic,12,2.9263002461571865,-0.4467479934436485,80.52260568528393,0.0,0
CUST_000121,601,178.8582299828161,10.55902229114843,23,4,4,0,1,Premium,36,2.1926781991599853,0.004100537262274342,39.69211613545568,0.2989722936083323,0
CUST_000122,826,116.9880569691997,75.20052307795589,17,1,0,2,2,Basic,12,2.4290933311314484,-0.3565306773177736,66.9900005472124,0.0978654848816827,0
CUST_000123,139,890.9609074349438,31.041077095899784,15,3,3,5,0,Basic,36,1.9655505317188418,-0.49521634006721155,117.2721346086327,0.06982361439688228,0
CUST_000124,42,189.07497407570818,35.61881815349232,14,1,6,0,0,Premium,24,3.5888468006399497,-0.2840955838408843,65.40537449071647,0.005914594230748268,0
CUST_000125,94,647.8938146607113,35.6303210770568,13,0,4,1,0,Premium,12,2.7922548531191156,0.12330631646770066,103.12709053579069,0.0,0
CUST_000126,203,826.3784508535264,28.495808640155275,15,3,2,0,1,Premium,24,2.474772291099019,0.12123471329595578,114.63347231642047,0.28068577231919284,0
CUST_000127,621,543.8365371481995,100.0,11,3,2,5,1,Enterprise,12,1.5602256524106957,0.028996175006231948,112.18591023892692,0.26228362388087856,0
CUST_000128,719,173.24447544973336,30.455970185740533,17,0,1,17,1,Premium,12,2.0708187494017185,0.2974840981622632,46.66062013186078,0.5542037869860873,0
CUST_000129,2,337.979104399682,10.809808015734202,15,0,2,8,1,Premium,12,2.972415017298163,0.2656749702640303,61.92696462081693,0.0,0
CUST_000130,260,240.00110197339598,22.342040860910394,15,4,2,18,1,Enterprise,12,2.260900157889449,0.061314402621083224,50.78013220668929,0.6569514769291966,0
CUST_000131,197,118.75214565389548,39.594678060227835,15,1,2,9,1,Premium,24,3.7560993583535476,0.019914555007711346,62.23354717903894,0.08481628732304343,0
CUST_000132,91,317.18570589966214,100.0,17,4,2,9,3,Premium,24,1.886795975476133,0.03886401156602893,93.98653034472756,0.14877059683484856,0
CUST_000133,46,95.2750686277728,60.52731101721763,9,2,2,4,0,Basic,12,3.019456204623582,-0.04429355398112459,61.78572441762191,0.0,0
CUST_000134,150,632.7930989206735,14.146464316673535,10,2,0,3,2,Enterprise,36,4.6900760109977,-0.6523028179883028,109.25330216038112,0.35271851441838753,0
CUST_000135,1045,168.73107278048923,100.0,15,3,1,2,2,Basic,36,2.7674648689590384,0.3406454534459458,87.5477559676393,0.0302368094600466,0
CUST_000136,142,287.41516105260905,43.154008538485215,16,2,0,8,0,Basic,1,1.5843736040075367,0.119256849568103,59.36225641457888,0.2947107674974589,0
CUST_000137,266,306.93325000013135,100.0,14,2,1,1,4,Basic,1,2.359018058419637,-0.3648982337481183,97.0835055842095,0.8404127575854776,1
CUST_000138,443,198.91468635884613,28.453909465030286,17,0,2,0,2,Basic,12,2.8932953345310217,0.42834498578173114,56.451376713709976,0.0,0
CUST_000139,164,391.2532471247158,56.4502232099383,12,3,1,14,2,Basic,24,4.090778378658845,-0.1769939604638312,100.6582201040292,0.11229799400828921,0
CUST_000140,1302,167.34826744188993,76.66678046027226,17,2,1,0,1,Premium,12,3.8259698082641047,-0.032330700797586674,86.72791505696617,0.009000039738638083,0
CUST_000141,1197,491.2915982479533,100.0,19,2,2,18,1,Premium,12,3.763709074834687,0.30707267867047605,130.56625057314218,0.011238614985388085,0
CUST_000142,105,83.36397451595064,95.33226400692186,12,1,2,6,0,Basic,24,3.8178440535564824,0.06604180751687665,86.58096999062082,0.12285293164406269,0
CUST_000143,250,270.72503197876614,79.21748146822576,17,1,2,1,0,Premium,24,3.3209720342667626,0.40061275257476975,93.29096427465711,0.04387350400574758,0
CUST_000144,130,1154.1774436549094,24.165192438957455,8,1,0,5,2,Premium,12,2.222113876723017,-0.1056304497128369,141.32147935219984,0.3504564275334465,0
CUST_000145,122,109.91803375120415,18.69495979859306,16,3,1,8,3,Premium,36,3.2959205208655167,0.5073519633841007,46.49848848307211,0.0,0
CUST_000146,13,142.28100684796314,46.18280350654716,13,1,2,1,0,Basic,24,3.6340810195643956,-0.23334086994975667,66.26031263371385,0.0,0
CUST_000147,343,369.12165561827203,84.19437151014405,11,4,3,7,2,Enterprise,12,2.821963629878762,0.39528669879288536,99.42898761568685,0.11504365197361399,0
CUST_000148,254,282.49629220199677,26.50356624506993,14,2,1,8,2,Basic,24,3.1030902995421745,-0.6795327656698192,65.33231533815639,0.2243207307404263,0
CUST_000149,19,323.92243190167443,96.07911490960734,12,1,3,1,0,Basic,12,2.5413849768553494,-0.330057615400245,98.2456504135246,0.0,0
CUST_000150,119,361.8934039072902,100.0,15,1,2,0,1,Basic,12,4.05331180974722,0.08938984154679576,119.72245848820123,0.022092666211416413,0
CUST_000151,871,406.5785620333697,13.245780924413461,13,3,0,1,1,Premium,12,1.8780837020675762,-0.12013362784293224,58.661583686219466,0.45085055300123006,0
CUST_000152,99,594.5232795503782,14.340379456222783,11,2,2,1,2,Premium,1,2.681163955842478,-0.02242458597076893,85.634157241574,0.07236882270525698,0
CUST_000153,57,339.62936685714175,28.77839526144884,14,0,1,0,2,Basic,12,1.5459410558264541,0.012495276048213372,56.611544874703135,0.2525354802614842,0
CUST_000154,245,201.74285195367435,45.04277834916303,15,3,2,6,0,Basic,12,3.441266009338079,-0.3572707824381164,70.10833446332974,0.0,0
CUST_000155,1549,419.07879660404524,19.59810712333945,9,1,2,2,1,Premium,24,1.358717572946354,-0.3347788844617701,57.094108951537784,0.45880537618277856,0
CUST_000156,101,1118.6809510093829,100.0,17,0,0,10,2,Premium,24,2.0235230943531306,0.0696366146425262,175.5033260444696,0.2076031989365771,0
CUST_000157,407,220.05840819122278,50.60583376865378,12,6,0,1,2,Basic,12,1.8632939617641666,-0.19989988554653396,58.34169732109084,0.48176230623812344,0
CUST_000158,523,112.21049827934127,34.44786591551104,11,1,2,3,0,Premium,1,3.759729077550513,0.4023101576883505,58.24227356119478,0.13157491868740676,0
CUST_000159,99,593.2788564492405,7.878129291509905,11,4,2,5,1,Enterprise,24,3.517495275244022,-0.05758414662983546,90.64190304311923,0.08724057467581467,0
CUST_000160,475,222.22604150643326,8.883398374040155,12,3,2,10,2,Basic,1,3.6007721061600506,0.21562537293204914,55.07202439926391,0.038568592668049774,0
CUST_000161,167,43.02857213072653,43.860285410758564,17,3,2,3,1,Premium,12,3.5894354700344806,0.13285550079213215,55.52735461879674,0.0,0
CUST_000162,365,481.9967357478666,3.925149241584618,10,3,4,2,1,Basic,12,3.1256787386468887,-0.18034831715180583,73.41903558204785,0.17892660607670824,0
CUST_000163,366,159.4511253671191,91.16193309259795,13,3,1,10,2,Premium,36,2.727507478241803,-0.5940986360857117,81.40115386542891,0.30288683147158496,0
CUST_000164,280,227.59628375580292,28.271271724083398,16,1,1,1,0,Basic,36,3.869861858429579,0.35548241028631417,68.79388282191778,0.0,0
CUST_000165,34,319.1254432309664,100.0,17,0,1,0,2,Basic,24,2.033699087758298,-0.2936727230091428,95.64953520067962,0.2484719941839134,0
CUST_000166,658,284.9745117528677,100.0,15,1,3,2,1,Premium,12,2.9119524532483707,-0.12112741664362334,100.61697570777048,0.007848974130893457,0
CUST_000167,141,431.6268551287008,27.62029782175,12,1,0,7,0,Premium,24,2.066457596105374,-0.04525273246997218,70.03741038479882,0.2521581333461349,0
CUST_000168,75,172.7094846666497,29.77481784387568,16,0,2,0,0,Basic,12,4.042093008646534,-0.015303470431104296,65.77928747506814,0.2211853956785108,0
CUST_000169,15,368.88488792935834,89.62026927660277,11,1,0,4,0,Basic,12,4.570161664675914,0.28858759876170553,119.60024007799638,0.0,0
CUST_000170,326,198.81259710472148,100.0,15,3,1,4,0,Basic,24,3.8527465245862493,0.0017472173769830883,101.40872495633465,0.0,0
CUST_000171,413,441.8844332743343,6.4364100727236675,21,0,2,13,2,Premium,24,2.016580727620558,-0.0382062270777992,61.77245564000085,0.4588415858333078,0
CUST_000172,6,400.3319136732108,5.549037751648714,13,0,2,1,0,Premium,1,3.813261751469477,0.3055367869635039,73.5403277578402,0.0,0
CUST_000173,261,115.77504468887012,17.77806145200564,19,2,4,1,3,Premium,1,4.434820329746666,0.18019571156603553,58.614738492356494,0.0786430108116729,0
CUST_000174,93,583.3490337807881,59.30760732410453,16,1,2,2,1,Premium,24,3.1163607832631435,-0.2206711337941965,112.35231487276252,0.06753876060860707,0
CUST_000175,378,159.37011172434077,54.427720413823884,19,4,1,2,1,Premium,36,2.1063309494799722,-0.34414661324364987,58.01418087414574,0.2941437949454946,0
CUST_000176,69,467.0546333019265,96.52204761891112,20,0,3,6,1,Premium,24,2.5651888120532567,-0.24710993255997582,114.61837526018078,0.0,0
CUST_000177,428,328.2678367815024,9.977199818396985,14,2,2,5,2,Premium,12,4.29410370772823,-0.014765925056464416,73.55642066463102,0.0,0
CUST_000178,178,1064.8049772650452,3.266947742832569,17,4,4,7,1,Premium,36,1.1737610757110097,-0.3738161325511266,113.2515823550309,0.1830138893667781,0
CUST_000179,1007,204.6348587448832,78.10188523620627,20,2,0,8,0,Enterprise,24,1.614753439958108,0.027225914148740375,69.66196289217254,0.3976282237463097,0
CUST_000180,53,185.0352899004727,14.466038459469772,13,4,1,12,2,Basic,24,2.6582923423774973,-0.038759492937102284,44.91947164355713,0.07727814664596581,0
